periode_data,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
201805,2018-05-22,DKI5 (Kebon Jeruk) Jakarta Barat,35,19,12,80,4,80,O3,SEDANG
201805,2018-05-23,DKI5 (Kebon Jeruk) Jakarta Barat,44,20,7,74,4,74,O3,SEDANG
201805,2018-05-24,DKI5 (Kebon Jeruk) Jakarta Barat,31,18,11,94,5,94,O3,SEDANG
201805,2018-05-25,DKI5 (Kebon Jeruk) Jakarta Barat,66,22,17,92,7,92,O3,SEDANG
201805,2018-05-26,DKI5 (Kebon Jeruk) Jakarta Barat,62,28,18,119,7,119,O3,TIDAK SEHAT
201805,2018-05-27,DKI5 (Kebon Jeruk) Jakarta Barat,61,21,17,156,6,156,O3,TIDAK SEHAT
201805,2018-05-28,DKI5 (Kebon Jeruk) Jakarta Barat,81,16,32,116,6,116,O3,TIDAK SEHAT
201805,2018-05-29,DKI5 (Kebon Jeruk) Jakarta Barat,69,26,21,118,6,118,O3,TIDAK SEHAT
201805,2018-05-30,DKI5 (Kebon Jeruk) Jakarta Barat,76,19,24,191,5,191,O3,TIDAK SEHAT
201805,2018-05-31,DKI5 (Kebon Jeruk) Jakarta Barat,75,18,21,144,5,144,O3,TIDAK SEHAT
201807,2018-07-31,DKI1 (Bunderan HI),79,10,18,38,2,79,PM10,SEDANG
201807,2018-07-01,DKI2 (Kelapa Gading),78,17,15,142,20,142,O3,TIDAK SEHAT
201807,2018-07-02,DKI2 (Kelapa Gading),71,21,15,87,20,87,O3,SEDANG
201807,2018-07-03,DKI2 (Kelapa Gading),76,18,14,166,16,166,O3,TIDAK SEHAT
201807,2018-07-04,DKI2 (Kelapa Gading),82,23,10,209,19,209,O3,SANGAT TIDAK SEHAT
201807,2018-07-05,DKI2 (Kelapa Gading),61,16,6,110,13,110,O3,TIDAK SEHAT
201807,2018-07-06,DKI2 (Kelapa Gading),56,21,8,100,19,100,O3,SEDANG
201807,2018-07-07,DKI2 (Kelapa Gading),71,32,23,80,24,80,O3,SEDANG
201807,2018-07-08,DKI2 (Kelapa Gading),74,23,27,111,22,111,O3,TIDAK SEHAT
201807,2018-07-09,DKI2 (Kelapa Gading),69,20,7,109,17,109,O3,TIDAK SEHAT
201807,2018-07-10,DKI2 (Kelapa Gading),71,14,9,124,16,124,O3,TIDAK SEHAT
201807,2018-07-11,DKI2 (Kelapa Gading),63,17,10,129,20,129,O3,TIDAK SEHAT
201807,2018-07-12,DKI2 (Kelapa Gading),72,19,9,107,18,107,O3,TIDAK SEHAT
201807,2018-07-13,DKI2 (Kelapa Gading),70,20,11,107,18,107,O3,TIDAK SEHAT
201807,2018-07-14,DKI2 (Kelapa Gading),73,22,13,117,19,117,O3,TIDAK SEHAT
201807,2018-07-15,DKI2 (Kelapa Gading),54,16,4,129,11,129,O3,TIDAK SEHAT
201807,2018-07-16,DKI2 (Kelapa Gading),58,17,7,146,18,146,O3,TIDAK SEHAT
201807,2018-07-17,DKI2 (Kelapa Gading),65,19,13,137,19,137,O3,TIDAK SEHAT
201807,2018-07-18,DKI2 (Kelapa Gading),83,27,21,184,20,184,O3,TIDAK SEHAT
201807,2018-07-19,DKI2 (Kelapa Gading),75,24,14,134,19,134,O3,TIDAK SEHAT
201807,2018-07-20,DKI2 (Kelapa Gading),70,20,9,88,18,88,O3,SEDANG
201807,2018-07-21,DKI2 (Kelapa Gading),60,20,3,83,16,83,O3,SEDANG
201807,2018-07-22,DKI2 (Kelapa Gading),69,19,12,121,15,121,O3,TIDAK SEHAT
201807,2018-07-23,DKI2 (Kelapa Gading),63,25,13,118,22,118,O3,TIDAK SEHAT
201807,2018-07-24,DKI2 (Kelapa Gading),63,21,12,92,22,92,O3,SEDANG
201807,2018-07-25,DKI2 (Kelapa Gading),62,17,8,97,17,97,O3,SEDANG
201807,2018-07-26,DKI2 (Kelapa Gading),69,23,15,120,20,120,O3,TIDAK SEHAT
201807,2018-07-27,DKI2 (Kelapa Gading),69,17,9,118,18,118,O3,TIDAK SEHAT
201807,2018-07-28,DKI2 (Kelapa Gading),77,25,19,209,20,209,O3,SANGAT TIDAK SEHAT
201807,2018-07-29,DKI2 (Kelapa Gading),64,15,12,141,20,141,O3,TIDAK SEHAT
201807,2018-07-30,DKI2 (Kelapa Gading),77,24,18,127,27,127,O3,TIDAK SEHAT
201807,2018-07-31,DKI2 (Kelapa Gading),72,28,11,108,21,108,O3,TIDAK SEHAT
201807,2018-07-01,DKI3 (Jagakarsa),65,17,19,119,7,119,O3,TIDAK SEHAT
201807,2018-07-02,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
201807,2018-07-03,DKI3 (Jagakarsa),67,17,20,82,8,82,O3,SEDANG
201803,2018-03-06,DKI4 (Lubang Buaya),64,24,21,62,13,64,PM10,SEDANG
201803,2018-03-07,DKI4 (Lubang Buaya),55,21,27,32,10,55,PM10,SEDANG
201803,2018-03-08,DKI4 (Lubang Buaya),50,21,14,44,9,50,PM10,BAIK
201803,2018-03-09,DKI4 (Lubang Buaya),53,22,21,48,12,53,PM10,SEDANG
201803,2018-03-10,DKI4 (Lubang Buaya),53,23,23,27,9,53,PM10,SEDANG
201803,2018-03-11,DKI4 (Lubang Buaya),39,22,14,32,8,39,PM10,BAIK
201803,2018-03-12,DKI4 (Lubang Buaya),32,22,16,40,9,40,O3,BAIK
201803,2018-03-13,DKI4 (Lubang Buaya),33,25,9,33,5,33,PM10,BAIK
201803,2018-03-14,DKI4 (Lubang Buaya),58,28,16,61,8,61,O3,SEDANG
201803,2018-03-15,DKI4 (Lubang Buaya),56,24,15,42,9,56,PM10,SEDANG
201803,2018-03-16,DKI4 (Lubang Buaya),75,26,15,66,11,75,PM10,SEDANG
201803,2018-03-17,DKI4 (Lubang Buaya),66,22,16,46,18,66,PM10,SEDANG
201803,2018-03-18,DKI4 (Lubang Buaya),64,23,39,85,8,85,O3,SEDANG
201803,2018-03-19,DKI4 (Lubang Buaya),41,23,14,79,9,79,O3,SEDANG
201803,2018-03-20,DKI4 (Lubang Buaya),46,22,12,88,22,88,O3,SEDANG
201803,2018-03-21,DKI4 (Lubang Buaya),62,21,31,87,13,87,O3,SEDANG
201803,2018-03-22,DKI4 (Lubang Buaya),27,21,8,39,6,39,O3,BAIK
201803,2018-03-23,DKI4 (Lubang Buaya),75,22,30,90,10,90,O3,SEDANG
201803,2018-03-24,DKI4 (Lubang Buaya),60,23,15,37,11,60,PM10,SEDANG
201803,2018-03-25,DKI4 (Lubang Buaya),36,21,11,38,9,38,O3,BAIK
201803,2018-03-26,DKI4 (Lubang Buaya),51,21,21,36,12,51,PM10,SEDANG
201803,2018-03-27,DKI4 (Lubang Buaya),41,22,11,43,6,43,O3,BAIK
201803,2018-03-28,DKI4 (Lubang Buaya),75,23,30,66,26,75,PM10,SEDANG
201803,2018-03-29,DKI4 (Lubang Buaya),71,25,22,105,19,105,O3,TIDAK SEHAT
201803,2018-03-30,DKI4 (Lubang Buaya),56,25,20,68,30,68,O3,SEDANG
201803,2018-03-31,DKI4 (Lubang Buaya),37,22,9,39,8,39,O3,BAIK
201803,2018-03-01,DKI5 (Kebon Jeruk) Jakarta Barat,51,13,40,126,5,126,O3,TIDAK SEHAT
201803,2018-03-02,DKI5 (Kebon Jeruk) Jakarta Barat,44,8,34,132,4,132,O3,TIDAK SEHAT
201803,2018-03-03,DKI5 (Kebon Jeruk) Jakarta Barat,53,15,37,109,5,109,O3,TIDAK SEHAT
201803,2018-03-04,DKI5 (Kebon Jeruk) Jakarta Barat,56,13,64,194,5,194,O3,TIDAK SEHAT
201803,2018-03-05,DKI5 (Kebon Jeruk) Jakarta Barat,48,10,48,79,3,79,O3,SEDANG
201803,2018-03-06,DKI5 (Kebon Jeruk) Jakarta Barat,48,25,30,98,4,98,O3,SEDANG
201803,2018-03-07,DKI5 (Kebon Jeruk) Jakarta Barat,44,11,48,68,3,68,O3,SEDANG
201803,2018-03-08,DKI5 (Kebon Jeruk) Jakarta Barat,33,13,47,107,3,107,O3,TIDAK SEHAT
201803,2018-03-09,DKI5 (Kebon Jeruk) Jakarta Barat,52,15,59,81,4,81,O3,SEDANG
201803,2018-03-10,DKI5 (Kebon Jeruk) Jakarta Barat,25,18,22,51,4,51,O3,SEDANG
201803,2018-03-11,DKI5 (Kebon Jeruk) Jakarta Barat,30,18,11,63,3,63,O3,SEDANG
201803,2018-03-12,DKI5 (Kebon Jeruk) Jakarta Barat,26,15,12,46,4,46,O3,BAIK
201803,2018-03-13,DKI5 (Kebon Jeruk) Jakarta Barat,25,28,6,49,2,49,O3,BAIK
201803,2018-03-14,DKI5 (Kebon Jeruk) Jakarta Barat,48,25,12,83,---,83,O3,SEDANG
201803,2018-03-15,DKI5 (Kebon Jeruk) Jakarta Barat,54,13,23,110,---,110,O3,TIDAK SEHAT
201803,2018-03-16,DKI5 (Kebon Jeruk) Jakarta Barat,44,17,13,191,---,191,O3,TIDAK SEHAT
201803,2018-03-17,DKI5 (Kebon Jeruk) Jakarta Barat,57,13,18,155,5,155,O3,TIDAK SEHAT
201803,2018-03-18,DKI5 (Kebon Jeruk) Jakarta Barat,65,13,54,195,---,195,O3,TIDAK SEHAT
201803,2018-03-19,DKI5 (Kebon Jeruk) Jakarta Barat,36,14,10,156,---,156,O3,TIDAK SEHAT
201803,2018-03-20,DKI5 (Kebon Jeruk) Jakarta Barat,30,12,10,202,---,202,O3,SANGAT TIDAK SEHAT
201803,2018-03-21,DKI5 (Kebon Jeruk) Jakarta Barat,55,---,---,---,---,55,PM10,SEDANG
201803,2018-03-22,DKI5 (Kebon Jeruk) Jakarta Barat,23,---,---,---,---,23,PM10,BAIK
201803,2018-03-23,DKI5 (Kebon Jeruk) Jakarta Barat,64,14,49,94,4,94,O3,SEDANG
201803,2018-03-24,DKI5 (Kebon Jeruk) Jakarta Barat,59,21,12,52,5,59,PM10,SEDANG
201803,2018-03-25,DKI5 (Kebon Jeruk) Jakarta Barat,28,9,7,63,2,63,O3,SEDANG
201803,2018-03-26,DKI5 (Kebon Jeruk) Jakarta Barat,32,11,18,74,4,74,O3,SEDANG
201803,2018-03-27,DKI5 (Kebon Jeruk) Jakarta Barat,27,15,6,59,2,59,O3,SEDANG
201803,2018-03-28,DKI5 (Kebon Jeruk) Jakarta Barat,47,14,10,102,5,102,O3,TIDAK SEHAT
201803,2018-03-29,DKI5 (Kebon Jeruk) Jakarta Barat,68,14,19,113,5,113,O3,TIDAK SEHAT
201803,2018-03-30,DKI5 (Kebon Jeruk) Jakarta Barat,48,15,34,89,4,89,O3,SEDANG
201803,2018-03-31,DKI5 (Kebon Jeruk) Jakarta Barat,39,11,4,67,---,67,O3,SEDANG
201806,2018-06-09,DKI4 (Lubang Buaya),100,27,39,73,19,100,PM10,SEDANG
201806,2018-06-10,DKI4 (Lubang Buaya),75,26,23,107,11,107,O3,TIDAK SEHAT
201806,2018-06-11,DKI4 (Lubang Buaya),70,27,11,96,8,96,O3,SEDANG
201806,2018-06-12,DKI4 (Lubang Buaya),66,26,13,67,7,67,O3,SEDANG
201806,2018-06-13,DKI4 (Lubang Buaya),64,25,30,66,8,66,O3,SEDANG
201806,2018-06-14,DKI4 (Lubang Buaya),55,25,13,51,4,55,PM10,SEDANG
201806,2018-06-15,DKI4 (Lubang Buaya),56,26,18,60,8,60,O3,SEDANG
201806,2018-06-16,DKI4 (Lubang Buaya),61,25,24,49,10,61,PM10,SEDANG
201806,2018-06-17,DKI4 (Lubang Buaya),48,27,7,42,5,48,PM10,BAIK
201806,2018-06-18,DKI4 (Lubang Buaya),51,27,6,36,4,51,PM10,SEDANG
201806,2018-06-19,DKI4 (Lubang Buaya),60,26,10,44,8,60,PM10,SEDANG
201806,2018-06-20,DKI4 (Lubang Buaya),73,26,14,37,6,73,PM10,SEDANG
201806,2018-06-21,DKI4 (Lubang Buaya),51,27,6,34,5,51,PM10,SEDANG
201806,2018-06-22,DKI4 (Lubang Buaya),66,28,16,31,10,66,PM10,SEDANG
201806,2018-06-23,DKI4 (Lubang Buaya),81,27,14,29,7,81,PM10,SEDANG
201806,2018-06-24,DKI4 (Lubang Buaya),50,25,9,62,7,62,O3,SEDANG
201806,2018-06-25,DKI4 (Lubang Buaya),35,25,11,54,8,54,O3,SEDANG
201806,2018-06-26,DKI4 (Lubang Buaya),44,26,26,63,11,63,O3,SEDANG
201806,2018-06-27,DKI4 (Lubang Buaya),60,26,22,48,14,60,PM10,SEDANG
201806,2018-06-28,DKI4 (Lubang Buaya),69,27,24,72,10,72,O3,SEDANG
201806,2018-06-29,DKI4 (Lubang Buaya),65,28,14,66,9,66,O3,SEDANG
201806,2018-06-30,DKI4 (Lubang Buaya),65,30,13,99,12,99,O3,SEDANG
201806,2018-06-01,DKI5 (Kebon Jeruk) Jakarta Barat,65,18,30,115,7,115,O3,TIDAK SEHAT
201806,2018-06-02,DKI5 (Kebon Jeruk) Jakarta Barat,59,17,14,86,5,86,O3,SEDANG
201806,2018-06-03,DKI5 (Kebon Jeruk) Jakarta Barat,62,19,13,145,4,145,O3,TIDAK SEHAT
201806,2018-06-04,DKI5 (Kebon Jeruk) Jakarta Barat,60,20,11,125,5,125,O3,TIDAK SEHAT
201806,2018-06-05,DKI5 (Kebon Jeruk) Jakarta Barat,52,24,10,146,4,146,O3,TIDAK SEHAT
201806,2018-06-06,DKI5 (Kebon Jeruk) Jakarta Barat,62,17,16,133,5,133,O3,TIDAK SEHAT
201806,2018-06-07,DKI5 (Kebon Jeruk) Jakarta Barat,61,19,21,179,6,179,O3,TIDAK SEHAT
201806,2018-06-08,DKI5 (Kebon Jeruk) Jakarta Barat,58,16,16,162,5,162,O3,TIDAK SEHAT
201806,2018-06-09,DKI5 (Kebon Jeruk) Jakarta Barat,74,17,34,167,9,167,O3,TIDAK SEHAT
201806,2018-06-10,DKI5 (Kebon Jeruk) Jakarta Barat,62,14,28,196,5,196,O3,TIDAK SEHAT
201806,2018-06-11,DKI5 (Kebon Jeruk) Jakarta Barat,57,19,14,156,3,156,O3,TIDAK SEHAT
201806,2018-06-12,DKI5 (Kebon Jeruk) Jakarta Barat,67,16,18,150,5,150,O3,TIDAK SEHAT
201806,2018-06-13,DKI5 (Kebon Jeruk) Jakarta Barat,56,13,27,163,5,163,O3,TIDAK SEHAT
201806,2018-06-14,DKI5 (Kebon Jeruk) Jakarta Barat,52,15,18,144,5,144,O3,TIDAK SEHAT
201806,2018-06-15,DKI5 (Kebon Jeruk) Jakarta Barat,60,16,21,120,4,120,O3,TIDAK SEHAT
201806,2018-06-16,DKI5 (Kebon Jeruk) Jakarta Barat,52,15,31,116,6,116,O3,TIDAK SEHAT
201806,2018-06-17,DKI5 (Kebon Jeruk) Jakarta Barat,46,20,11,88,3,88,O3,SEDANG
201806,2018-06-18,DKI5 (Kebon Jeruk) Jakarta Barat,39,18,10,75,3,75,O3,SEDANG
201806,2018-06-19,DKI5 (Kebon Jeruk) Jakarta Barat,44,19,13,97,3,97,O3,SEDANG
201806,2018-06-20,DKI5 (Kebon Jeruk) Jakarta Barat,53,18,16,86,4,86,O3,SEDANG
201806,2018-06-21,DKI5 (Kebon Jeruk) Jakarta Barat,47,16,11,70,3,70,O3,SEDANG
201806,2018-06-22,DKI5 (Kebon Jeruk) Jakarta Barat,45,21,17,94,4,94,O3,SEDANG
201806,2018-06-23,DKI5 (Kebon Jeruk) Jakarta Barat,46,18,13,77,3,77,O3,SEDANG
201806,2018-06-24,DKI5 (Kebon Jeruk) Jakarta Barat,38,14,15,110,3,110,O3,TIDAK SEHAT
201806,2018-06-25,DKI5 (Kebon Jeruk) Jakarta Barat,25,14,11,100,3,100,O3,SEDANG
201806,2018-06-26,DKI5 (Kebon Jeruk) Jakarta Barat,55,17,43,98,5,98,O3,SEDANG
201806,2018-06-27,DKI5 (Kebon Jeruk) Jakarta Barat,51,16,23,136,6,136,O3,TIDAK SEHAT
201806,2018-06-28,DKI5 (Kebon Jeruk) Jakarta Barat,63,19,20,146,5,146,O3,TIDAK SEHAT
201806,2018-06-29,DKI5 (Kebon Jeruk) Jakarta Barat,58,24,16,213,6,213,O3,SANGAT TIDAK SEHAT
201806,2018-06-30,DKI5 (Kebon Jeruk) Jakarta Barat,,,,,,,,TIDAK ADA DATA
201807,2018-07-01,DKI1 (Bunderan HI),64,8,16,34,2,64,PM10,SEDANG
201807,2018-07-02,DKI1 (Bunderan HI),58,7,16,23,4,58,PM10,SEDANG
201807,2018-07-03,DKI1 (Bunderan HI),56,7,16,39,4,56,PM10,SEDANG
201807,2018-07-04,DKI1 (Bunderan HI),68,7,15,21,4,68,PM10,SEDANG
201807,2018-07-05,DKI1 (Bunderan HI),63,7,15,18,3,63,PM10,SEDANG
201807,2018-07-06,DKI1 (Bunderan HI),55,8,15,20,5,55,PM10,SEDANG
201807,2018-07-07,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
201807,2018-07-08,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
201807,2018-07-09,DKI1 (Bunderan HI),34,6,15,50,,50,O3,BAIK
201807,2018-07-10,DKI1 (Bunderan HI),54,6,15,30,,54,PM10,SEDANG
201807,2018-07-11,DKI1 (Bunderan HI),73,7,15,25,,73,PM10,SEDANG
201807,2018-07-12,DKI1 (Bunderan HI),60,6,15,34,,60,PM10,SEDANG
201807,2018-07-13,DKI1 (Bunderan HI),59,6,14,42,,59,PM10,SEDANG
201807,2018-07-14,DKI1 (Bunderan HI),77,6,14,45,,77,PM10,SEDANG
201807,2018-07-15,DKI1 (Bunderan HI),52,5,12,32,,52,PM10,SEDANG
201807,2018-07-16,DKI1 (Bunderan HI),50,5,12,40,,50,PM10,BAIK
201807,2018-07-17,DKI1 (Bunderan HI),65,5,17,65,,65,PM10,SEDANG
201807,2018-07-18,DKI1 (Bunderan HI),65,6,17,53,,65,PM10,SEDANG
201807,2018-07-19,DKI1 (Bunderan HI),67,5,17,25,,67,PM10,SEDANG
201807,2018-07-20,DKI1 (Bunderan HI),70,5,16,25,,70,PM10,SEDANG
201807,2018-07-21,DKI1 (Bunderan HI),65,4,12,28,,65,PM10,SEDANG
201807,2018-07-22,DKI1 (Bunderan HI),48,4,18,43,,48,PM10,BAIK
201807,2018-07-23,DKI1 (Bunderan HI),53,4,23,31,,53,PM10,SEDANG
201807,2018-07-24,DKI1 (Bunderan HI),62,5,23,20,,62,PM10,SEDANG
201807,2018-07-25,DKI1 (Bunderan HI),55,5,15,35,,55,PM10,SEDANG
201807,2018-07-26,DKI1 (Bunderan HI),58,5,16,,,58,PM10,SEDANG
201807,2018-07-27,DKI1 (Bunderan HI),73,12,15,,9,73,PM10,SEDANG
201807,2018-07-28,DKI1 (Bunderan HI),53,11,20,65,3,65,O3,SEDANG
201807,2018-07-29,DKI1 (Bunderan HI),62,10,15,37,2,62,PM10,SEDANG
201807,2018-07-30,DKI1 (Bunderan HI),74,11,19,34,7,74,PM10,SEDANG
201806,2018-06-01,DKI1 (Bunderan HI),25,12,18,16,8,25,PM10,BAIK
201806,2018-06-02,DKI1 (Bunderan HI),62,12,13,14,9,62,PM10,SEDANG
201806,2018-06-03,DKI1 (Bunderan HI),50,12,14,26,5,50,PM10,BAIK
201806,2018-06-04,DKI1 (Bunderan HI),34,11,11,24,3,34,PM10,BAIK
201806,2018-06-05,DKI1 (Bunderan HI),56,12,12,23,6,56,PM10,SEDANG
201806,2018-06-06,DKI1 (Bunderan HI),51,12,12,38,7,51,PM10,SEDANG
201806,2018-06-07,DKI1 (Bunderan HI),66,11,13,36,6,66,PM10,SEDANG
201806,2018-06-08,DKI1 (Bunderan HI),57,11,14,28,4,57,PM10,SEDANG
201806,2018-06-09,DKI1 (Bunderan HI),64,12,27,36,4,64,PM10,SEDANG
201806,2018-06-10,DKI1 (Bunderan HI),54,13,18,45,,54,PM10,SEDANG
201806,2018-06-11,DKI1 (Bunderan HI),56,11,14,35,,56,PM10,SEDANG
201806,2018-06-12,DKI1 (Bunderan HI),65,9,11,50,2,65,PM10,SEDANG
201806,2018-06-13,DKI1 (Bunderan HI),53,9,18,,3,53,PM10,SEDANG
201806,2018-06-14,DKI1 (Bunderan HI),26,8,12,44,2,44,O3,BAIK
201806,2018-06-15,DKI1 (Bunderan HI),53,8,12,38,2,53,PM10,SEDANG
201806,2018-06-16,DKI1 (Bunderan HI),56,7,20,29,2,56,PM10,SEDANG
201806,2018-06-17,DKI1 (Bunderan HI),,,8,,,8,CO,BAIK
201806,2018-06-18,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
201806,2018-06-19,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
201806,2018-06-20,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
201806,2018-06-21,DKI1 (Bunderan HI),41,5,,17,,41,PM10,BAIK
201806,2018-06-22,DKI1 (Bunderan HI),39,6,9,22,2,39,PM10,BAIK
201806,2018-06-23,DKI1 (Bunderan HI),39,5,8,19,1,39,PM10,BAIK
201806,2018-06-24,DKI1 (Bunderan HI),38,5,10,31,1,38,PM10,BAIK
201806,2018-06-25,DKI1 (Bunderan HI),21,5,14,16,2,21,PM10,BAIK
201806,2018-06-26,DKI1 (Bunderan HI),41,6,28,7,,41,PM10,BAIK
201806,2018-06-27,DKI1 (Bunderan HI),48,5,20,22,4,48,PM10,BAIK
201806,2018-06-28,DKI1 (Bunderan HI),58,5,17,14,2,58,PM10,SEDANG
201806,2018-06-29,DKI1 (Bunderan HI),60,5,18,19,3,60,PM10,SEDANG
201806,2018-06-30,DKI1 (Bunderan HI),46,5,17,45,2,46,PM10,BAIK
201806,2018-06-01,DKI2 (Kelapa Gading),75,27,20,106,15,106,O3,TIDAK SEHAT
201806,2018-06-02,DKI2 (Kelapa Gading),67,25,10,65,18,67,PM10,SEDANG
201806,2018-06-03,DKI2 (Kelapa Gading),77,21,8,74,17,77,PM10,SEDANG
201806,2018-06-04,DKI2 (Kelapa Gading),72,17,8,68,19,72,PM10,SEDANG
201806,2018-06-05,DKI2 (Kelapa Gading),69,24,8,73,14,73,O3,SEDANG
201806,2018-06-06,DKI2 (Kelapa Gading),70,19,8,87,13,87,O3,SEDANG
201806,2018-06-07,DKI2 (Kelapa Gading),68,15,8,87,18,87,O3,SEDANG
201806,2018-06-08,DKI2 (Kelapa Gading),63,17,11,84,17,84,O3,SEDANG
201806,2018-06-09,DKI2 (Kelapa Gading),80,19,25,80,22,80,PM10,SEDANG
201806,2018-06-10,DKI2 (Kelapa Gading),68,27,18,203,17,203,O3,SANGAT TIDAK SEHAT
201806,2018-06-11,DKI2 (Kelapa Gading),74,18,6,169,14,169,O3,TIDAK SEHAT
201806,2018-06-12,DKI2 (Kelapa Gading),64,14,9,161,13,161,O3,TIDAK SEHAT
201806,2018-06-13,DKI2 (Kelapa Gading),54,20,15,100,16,100,O3,SEDANG
201806,2018-06-14,DKI2 (Kelapa Gading),56,12,3,93,7,93,O3,SEDANG
201806,2018-06-15,DKI2 (Kelapa Gading),54,12,7,161,7,161,O3,TIDAK SEHAT
201806,2018-06-16,DKI2 (Kelapa Gading),59,37,15,139,17,139,O3,TIDAK SEHAT
201806,2018-06-17,DKI2 (Kelapa Gading),49,15,1,71,8,71,O3,SEDANG
201806,2018-06-18,DKI2 (Kelapa Gading),43,12,3,61,10,61,O3,SEDANG
201806,2018-06-19,DKI2 (Kelapa Gading),51,20,5,71,10,71,O3,SEDANG
201806,2018-06-20,DKI2 (Kelapa Gading),61,13,8,74,10,74,O3,SEDANG
201806,2018-06-21,DKI2 (Kelapa Gading),39,11,3,54,4,54,O3,SEDANG
201806,2018-06-22,DKI2 (Kelapa Gading),58,19,9,62,13,62,O3,SEDANG
201806,2018-06-23,DKI2 (Kelapa Gading),61,17,5,57,10,61,PM10,SEDANG
201806,2018-06-24,DKI2 (Kelapa Gading),50,15,7,82,10,82,O3,SEDANG
201806,2018-06-25,DKI2 (Kelapa Gading),29,11,10,82,11,82,O3,SEDANG
201806,2018-06-26,DKI2 (Kelapa Gading),56,21,24,107,23,107,O3,TIDAK SEHAT
201806,2018-06-27,DKI2 (Kelapa Gading),55,19,17,68,19,68,O3,SEDANG
201806,2018-06-28,DKI2 (Kelapa Gading),65,,,,,65,PM10,SEDANG
201806,2018-06-29,DKI2 (Kelapa Gading),73,23,,154,20,154,O3,TIDAK SEHAT
201806,2018-06-30,DKI2 (Kelapa Gading),62,21,9,193,15,193,O3,TIDAK SEHAT
201806,2018-06-01,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
201806,2018-06-02,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
201806,2018-06-03,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
201806,2018-06-04,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
201806,2018-06-05,DKI3 (Jagakarsa),64,18,13,94,7,94,O3,SEDANG
201806,2018-06-06,DKI3 (Jagakarsa),64,16,16,106,8,106,O3,TIDAK SEHAT
201806,2018-06-07,DKI3 (Jagakarsa),67,16,16,101,16,101,O3,TIDAK SEHAT
201806,2018-06-08,DKI3 (Jagakarsa),61,16,12,117,11,117,O3,TIDAK SEHAT
201806,2018-06-09,DKI3 (Jagakarsa),77,16,26,111,9,111,O3,TIDAK SEHAT
201806,2018-06-10,DKI3 (Jagakarsa),55,15,17,181,7,181,O3,TIDAK SEHAT
201806,2018-06-11,DKI3 (Jagakarsa),66,17,12,94,6,94,O3,SEDANG
201806,2018-06-12,DKI3 (Jagakarsa),58,16,15,77,4,77,O3,SEDANG
201806,2018-06-13,DKI3 (Jagakarsa),51,15,22,77,7,77,O3,SEDANG
201806,2018-06-14,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
201806,2018-06-15,DKI3 (Jagakarsa),51,16,18,71,7,71,O3,SEDANG
201806,2018-06-16,DKI3 (Jagakarsa),47,16,27,78,8,78,O3,SEDANG
201806,2018-06-17,DKI3 (Jagakarsa),48,16,9,67,4,67,O3,SEDANG
201806,2018-06-18,DKI3 (Jagakarsa),47,17,9,61,4,61,O3,SEDANG
201806,2018-06-19,DKI3 (Jagakarsa),52,16,13,62,5,62,O3,SEDANG
201806,2018-06-20,DKI3 (Jagakarsa),55,16,14,66,6,66,O3,SEDANG
201806,2018-06-21,DKI3 (Jagakarsa),49,18,8,61,4,61,O3,SEDANG
201806,2018-06-22,DKI3 (Jagakarsa),50,18,14,53,4,53,O3,SEDANG
201806,2018-06-23,DKI3 (Jagakarsa),40,17,11,72,5,72,O3,SEDANG
201806,2018-06-24,DKI3 (Jagakarsa),44,15,13,72,4,72,O3,SEDANG
201806,2018-06-25,DKI3 (Jagakarsa),24,15,9,77,3,77,O3,SEDANG
201806,2018-06-26,DKI3 (Jagakarsa),45,16,36,64,6,64,O3,SEDANG
201806,2018-06-27,DKI3 (Jagakarsa),47,15,21,76,8,76,O3,SEDANG
201806,2018-06-28,DKI3 (Jagakarsa),63,17,21,89,10,89,O3,SEDANG
201806,2018-06-29,DKI3 (Jagakarsa),59,17,14,93,7,93,O3,SEDANG
201806,2018-06-30,DKI3 (Jagakarsa),67,17,14,96,15,96,O3,SEDANG
201806,2018-06-01,DKI4 (Lubang Buaya),69,25,23,94,11,94,O3,SEDANG
201806,2018-06-02,DKI4 (Lubang Buaya),78,26,13,46,10,78,PM10,SEDANG
201806,2018-06-03,DKI4 (Lubang Buaya),82,26,16,61,8,82,PM10,SEDANG
201806,2018-06-04,DKI4 (Lubang Buaya),73,27,11,61,9,73,PM10,SEDANG
201806,2018-06-05,DKI4 (Lubang Buaya),67,26,11,70,8,70,O3,SEDANG
201806,2018-06-06,DKI4 (Lubang Buaya),78,26,13,71,8,78,PM10,SEDANG
