periode_data,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
201504,2015-04-28,DKI5 (Kebon Jeruk),18,5,7,24,4,24,O3,BAIK
201504,2015-04-29,DKI5 (Kebon Jeruk),19,5,6,22,4,22,O3,BAIK
201504,2015-04-30,DKI5 (Kebon Jeruk),30,5,9,-,6,30,PM10,BAIK
201505,2015-05-01,DKI1 (Bunderan HI),40,15,15,70,20,70,O3,SEDANG
201505,2015-05-02,DKI1 (Bunderan HI),57,16,19,61,15,61,O3,SEDANG
201505,2015-05-03,DKI1 (Bunderan HI),56,16,21,57,22,57,O3,SEDANG
201505,2015-05-04,DKI1 (Bunderan HI),51,16,40,54,16,54,O3,SEDANG
201505,2015-05-05,DKI1 (Bunderan HI),63,-,55,62,23,63,PM10,SEDANG
201505,2015-05-06,DKI1 (Bunderan HI),71,-,45,44,22,71,PM10,SEDANG
201505,2015-05-07,DKI1 (Bunderan HI),51,-,29,60,15,60,O3,SEDANG
201505,2015-05-08,DKI1 (Bunderan HI),63,-,25,47,12,63,PM10,SEDANG
201505,2015-05-09,DKI1 (Bunderan HI),78,-,27,70,16,78,PM10,SEDANG
201505,2015-05-10,DKI1 (Bunderan HI),48,-,16,60,19,60,O3,SEDANG
201505,2015-05-11,DKI1 (Bunderan HI),54,-,28,47,15,54,PM10,SEDANG
201505,2015-05-12,DKI1 (Bunderan HI),66,-,28,54,15,66,PM10,SEDANG
201505,2015-05-13,DKI1 (Bunderan HI),61,-,27,50,15,61,PM10,SEDANG
201505,2015-05-14,DKI1 (Bunderan HI),56,-,22,-,13,56,PM10,SEDANG
201505,2015-05-15,DKI1 (Bunderan HI),58,-,29,28,16,58,PM10,SEDANG
201505,2015-05-16,DKI1 (Bunderan HI),60,15,27,48,13,60,PM10,SEDANG
201505,2015-05-17,DKI1 (Bunderan HI),57,14,16,62,9,62,O3,SEDANG
201505,2015-05-18,DKI1 (Bunderan HI),64,14,26,53,17,64,PM10,SEDANG
201505,2015-05-19,DKI1 (Bunderan HI),84,14,27,-,19,84,PM10,SEDANG
201505,2015-05-20,DKI1 (Bunderan HI),78,15,21,-,22,78,PM10,SEDANG
201505,2015-05-21,DKI1 (Bunderan HI),80,18,26,48,19,80,PM10,SEDANG
201505,2015-05-22,DKI1 (Bunderan HI),80,19,23,60,17,80,PM10,SEDANG
201505,2015-05-23,DKI1 (Bunderan HI),80,22,21,51,15,80,PM10,SEDANG
201505,2015-05-24,DKI1 (Bunderan HI),72,19,17,46,17,72,PM10,SEDANG
201505,2015-05-25,DKI1 (Bunderan HI),67,15,21,-,13,67,PM10,SEDANG
201505,2015-05-26,DKI1 (Bunderan HI),68,15,24,54,17,68,PM10,SEDANG
201505,2015-05-27,DKI1 (Bunderan HI),66,14,24,26,13,66,PM10,SEDANG
201505,2015-05-28,DKI1 (Bunderan HI),59,14,21,-,9,59,PM10,SEDANG
201505,2015-05-29,DKI1 (Bunderan HI),64,14,23,-,22,64,PM10,SEDANG
201505,2015-05-30,DKI1 (Bunderan HI),66,14,19,-,18,66,PM10,SEDANG
201505,2015-05-31,DKI1 (Bunderan HI),69,14,18,-,14,69,PM10,SEDANG
201505,2015-05-01,DKI2 (Kelapa Gading),57,6,33,105,11,105,O3,TIDAK SEHAT
201505,2015-05-02,DKI2 (Kelapa Gading),74,6,53,99,16,99,O3,SEDANG
201505,2015-05-03,DKI2 (Kelapa Gading),60,21,35,61,21,61,O3,SEDANG
201505,2015-05-04,DKI2 (Kelapa Gading),55,15,43,45,15,55,PM10,SEDANG
201505,2015-05-05,DKI2 (Kelapa Gading),73,22,61,51,18,73,PM10,SEDANG
201505,2015-05-06,DKI2 (Kelapa Gading),79,19,43,40,16,79,PM10,SEDANG
201505,2015-05-07,DKI2 (Kelapa Gading),59,16,29,51,13,59,PM10,SEDANG
201505,2015-05-08,DKI2 (Kelapa Gading),70,11,27,49,15,70,PM10,SEDANG
201503,2015-03-01,DKI1 (Bunderan HI),73,6,34,36,14,73,PM10,SEDANG
201503,2015-03-02,DKI1 (Bunderan HI),57,8,15,38,18,57,PM10,SEDANG
201503,2015-03-03,DKI1 (Bunderan HI),62,10,20,44,18,62,PM10,SEDANG
201503,2015-03-04,DKI1 (Bunderan HI),59,11,36,38,19,59,PM10,SEDANG
201503,2015-03-05,DKI1 (Bunderan HI),51,10,17,38,15,51,PM10,SEDANG
201503,2015-03-06,DKI1 (Bunderan HI),66,13,29,47,16,66,PM10,SEDANG
201503,2015-03-07,DKI1 (Bunderan HI),-,13,19,37,15,37,O3,BAIK
201503,2015-03-08,DKI1 (Bunderan HI),-,9,18,36,15,36,O3,BAIK
201503,2015-03-09,DKI1 (Bunderan HI),-,-,-,-,-,0,,TIDAK ADA DATA
201503,2015-03-10,DKI1 (Bunderan HI),46,8,14,56,14,56,O3,SEDANG
201503,2015-03-11,DKI1 (Bunderan HI),44,7,19,43,14,44,PM10,BAIK
201503,2015-03-12,DKI1 (Bunderan HI),43,8,17,39,12,43,PM10,BAIK
201503,2015-03-13,DKI1 (Bunderan HI),66,7,36,35,18,66,PM10,SEDANG
201503,2015-03-14,DKI1 (Bunderan HI),70,7,26,36,13,70,PM10,SEDANG
201503,2015-03-15,DKI1 (Bunderan HI),64,6,17,48,14,64,PM10,SEDANG
201503,2015-03-16,DKI1 (Bunderan HI),55,6,22,42,15,55,PM10,SEDANG
201503,2015-03-17,DKI1 (Bunderan HI),56,6,20,44,15,56,PM10,SEDANG
201503,2015-03-18,DKI1 (Bunderan HI),62,7,22,79,25,79,O3,SEDANG
201503,2015-03-19,DKI1 (Bunderan HI),59,6,24,58,26,59,PM10,SEDANG
201503,2015-03-20,DKI1 (Bunderan HI),53,6,24,69,30,69,O3,SEDANG
201503,2015-03-21,DKI1 (Bunderan HI),40,6,21,67,16,67,O3,SEDANG
201503,2015-03-22,DKI1 (Bunderan HI),58,6,25,78,17,78,O3,SEDANG
201503,2015-03-23,DKI1 (Bunderan HI),53,6,31,69,28,69,O3,SEDANG
201503,2015-03-24,DKI1 (Bunderan HI),73,6,28,47,19,73,PM10,SEDANG
201503,2015-03-25,DKI1 (Bunderan HI),69,7,32,37,18,69,PM10,SEDANG
201503,2015-03-26,DKI1 (Bunderan HI),56,7,32,34,21,56,PM10,SEDANG
201503,2015-03-27,DKI1 (Bunderan HI),62,7,29,57,20,62,PM10,SEDANG
201503,2015-03-28,DKI1 (Bunderan HI),56,6,23,47,17,56,PM10,SEDANG
201503,2015-03-29,DKI1 (Bunderan HI),59,7,27,50,12,59,PM10,SEDANG
201503,2015-03-30,DKI1 (Bunderan HI),56,6,32,44,17,56,PM10,SEDANG
201503,2015-03-31,DKI1 (Bunderan HI),49,6,24,45,18,49,PM10,BAIK
201503,2015-03-01,DKI2 (Kelapa Gading),-,11,45,35,16,45,CO,BAIK
201503,2015-03-02,DKI2 (Kelapa Gading),-,6,27,35,11,35,O3,BAIK
201503,2015-03-03,DKI2 (Kelapa Gading),-,6,33,33,14,33,CO,BAIK
201503,2015-03-04,DKI2 (Kelapa Gading),44,6,41,34,15,44,PM10,BAIK
201503,2015-03-05,DKI2 (Kelapa Gading),32,4,29,22,10,32,PM10,BAIK
201503,2015-03-06,DKI2 (Kelapa Gading),53,8,33,36,18,53,PM10,SEDANG
201503,2015-03-07,DKI2 (Kelapa Gading),44,7,27,42,20,44,PM10,BAIK
201503,2015-03-08,DKI2 (Kelapa Gading),39,5,36,28,17,39,PM10,BAIK
201503,2015-03-09,DKI2 (Kelapa Gading),41,5,33,41,17,41,PM10,BAIK
201503,2015-03-10,DKI2 (Kelapa Gading),30,4,26,58,25,58,O3,SEDANG
201503,2015-03-11,DKI2 (Kelapa Gading),30,4,27,43,15,43,O3,BAIK
201503,2015-03-12,DKI2 (Kelapa Gading),30,4,29,31,12,31,O3,BAIK
201503,2015-03-13,DKI2 (Kelapa Gading),55,9,45,33,24,55,PM10,SEDANG
201503,2015-03-14,DKI2 (Kelapa Gading),55,5,40,28,13,55,PM10,SEDANG
201503,2015-03-15,DKI2 (Kelapa Gading),51,5,30,49,11,51,PM10,SEDANG
201503,2015-03-16,DKI2 (Kelapa Gading),40,5,35,41,19,41,O3,BAIK
201503,2015-03-17,DKI2 (Kelapa Gading),50,5,34,83,21,83,O3,SEDANG
201503,2015-03-18,DKI2 (Kelapa Gading),75,22,35,104,23,104,O3,TIDAK SEHAT
201503,2015-03-19,DKI2 (Kelapa Gading),68,15,32,81,20,81,O3,SEDANG
201503,2015-03-20,DKI2 (Kelapa Gading),57,9,30,127,19,127,O3,TIDAK SEHAT
201503,2015-03-21,DKI2 (Kelapa Gading),47,8,29,83,14,83,O3,SEDANG
201503,2015-03-22,DKI2 (Kelapa Gading),57,13,34,71,15,71,O3,SEDANG
201503,2015-03-23,DKI2 (Kelapa Gading),53,12,33,84,19,84,O3,SEDANG
201503,2015-03-24,DKI2 (Kelapa Gading),76,17,34,69,20,76,PM10,SEDANG
201503,2015-03-25,DKI2 (Kelapa Gading),73,21,35,47,20,73,PM10,SEDANG
201503,2015-03-26,DKI2 (Kelapa Gading),66,15,34,49,12,66,PM10,SEDANG
201503,2015-03-27,DKI2 (Kelapa Gading),62,14,34,52,16,62,PM10,SEDANG
201503,2015-03-28,DKI2 (Kelapa Gading),60,17,32,59,17,60,PM10,SEDANG
201503,2015-03-29,DKI2 (Kelapa Gading),63,14,40,41,9,63,PM10,SEDANG
201503,2015-03-30,DKI2 (Kelapa Gading),57,14,34,43,14,57,PM10,SEDANG
201503,2015-03-31,DKI2 (Kelapa Gading),47,9,28,54,10,54,O3,SEDANG
201503,2015-03-01,DKI3 (Jagakarsa),13,11,48,39,9,48,CO,BAIK
201503,2015-03-02,DKI3 (Jagakarsa),15,10,40,41,9,41,O3,BAIK
201503,2015-03-03,DKI3 (Jagakarsa),12,12,27,35,6,35,O3,BAIK
201503,2015-03-04,DKI3 (Jagakarsa),-,9,40,37,8,40,CO,BAIK
201503,2015-03-05,DKI3 (Jagakarsa),14,9,27,44,5,44,O3,BAIK
201503,2015-03-06,DKI3 (Jagakarsa),-,10,44,39,8,44,CO,BAIK
201503,2015-03-07,DKI3 (Jagakarsa),36,9,23,30,5,36,PM10,BAIK
201503,2015-03-08,DKI3 (Jagakarsa),17,8,30,35,4,35,O3,BAIK
201503,2015-03-09,DKI3 (Jagakarsa),19,9,30,43,6,43,O3,BAIK
201503,2015-03-10,DKI3 (Jagakarsa),33,9,36,41,6,41,O3,BAIK
201503,2015-03-11,DKI3 (Jagakarsa),20,9,26,62,4,62,O3,SEDANG
201503,2015-03-12,DKI3 (Jagakarsa),22,9,25,43,4,43,O3,BAIK
201503,2015-03-13,DKI3 (Jagakarsa),33,9,61,47,10,61,CO,SEDANG
201503,2015-03-14,DKI3 (Jagakarsa),41,10,44,52,9,52,O3,SEDANG
201503,2015-03-15,DKI3 (Jagakarsa),24,10,30,45,9,45,O3,BAIK
201503,2015-03-16,DKI3 (Jagakarsa),14,9,52,29,6,52,CO,SEDANG
201503,2015-03-17,DKI3 (Jagakarsa),29,9,46,49,8,49,O3,BAIK
201503,2015-03-18,DKI3 (Jagakarsa),27,11,35,91,11,91,O3,SEDANG
201503,2015-03-19,DKI3 (Jagakarsa),37,11,33,130,10,130,O3,TIDAK SEHAT
201503,2015-03-20,DKI3 (Jagakarsa),16,9,27,109,11,109,O3,TIDAK SEHAT
201503,2015-03-21,DKI3 (Jagakarsa),16,9,30,92,12,92,O3,SEDANG
201503,2015-03-22,DKI3 (Jagakarsa),22,10,36,113,10,113,O3,TIDAK SEHAT
201503,2015-03-23,DKI3 (Jagakarsa),24,10,27,131,9,131,O3,TIDAK SEHAT
201503,2015-03-24,DKI3 (Jagakarsa),37,10,46,94,12,94,O3,SEDANG
201503,2015-03-25,DKI3 (Jagakarsa),26,10,44,48,11,48,O3,BAIK
201503,2015-03-26,DKI3 (Jagakarsa),27,9,43,62,11,62,O3,SEDANG
201503,2015-03-27,DKI3 (Jagakarsa),18,10,58,83,15,83,O3,SEDANG
201503,2015-03-28,DKI3 (Jagakarsa),24,10,33,77,13,77,O3,SEDANG
201503,2015-03-29,DKI3 (Jagakarsa),18,9,53,74,10,74,O3,SEDANG
201503,2015-03-30,DKI3 (Jagakarsa),25,10,47,76,13,76,O3,SEDANG
201503,2015-03-31,DKI3 (Jagakarsa),17,10,29,72,15,72,O3,SEDANG
201503,2015-03-01,DKI4 (Lubang Buaya),86,16,38,26,13,86,PM10,SEDANG
201503,2015-03-02,DKI4 (Lubang Buaya),57,17,22,30,11,57,PM10,SEDANG
201503,2015-03-03,DKI4 (Lubang Buaya),45,19,17,50,8,50,O3,BAIK
201503,2015-03-04,DKI4 (Lubang Buaya),52,16,32,31,11,52,PM10,SEDANG
201503,2015-03-05,DKI4 (Lubang Buaya),45,14,18,42,10,45,PM10,BAIK
201503,2015-03-06,DKI4 (Lubang Buaya),62,17,30,69,10,69,O3,SEDANG
201503,2015-03-07,DKI4 (Lubang Buaya),53,15,17,59,11,59,O3,SEDANG
201503,2015-03-08,DKI4 (Lubang Buaya),46,14,22,28,8,46,PM10,BAIK
201503,2015-03-09,DKI4 (Lubang Buaya),50,15,29,45,15,50,PM10,BAIK
201503,2015-03-10,DKI4 (Lubang Buaya),49,14,30,58,12,58,O3,SEDANG
201503,2015-03-11,DKI4 (Lubang Buaya),38,14,26,56,7,56,O3,SEDANG
201503,2015-03-12,DKI4 (Lubang Buaya),35,16,14,48,7,48,O3,BAIK
201503,2015-03-13,DKI4 (Lubang Buaya),64,16,44,49,18,64,PM10,SEDANG
201503,2015-03-14,DKI4 (Lubang Buaya),72,17,40,43,8,72,PM10,SEDANG
201503,2015-03-15,DKI4 (Lubang Buaya),57,16,19,36,9,57,PM10,SEDANG
201503,2015-03-16,DKI4 (Lubang Buaya),53,14,40,71,10,71,O3,SEDANG
201503,2015-03-17,DKI4 (Lubang Buaya),66,20,26,85,14,85,O3,SEDANG
201503,2015-03-18,DKI4 (Lubang Buaya),70,18,31,-,14,70,PM10,SEDANG
201503,2015-03-19,DKI4 (Lubang Buaya),65,16,19,81,15,81,O3,SEDANG
201503,2015-03-20,DKI4 (Lubang Buaya),57,15,17,77,15,77,O3,SEDANG
201503,2015-03-21,DKI4 (Lubang Buaya),52,14,20,-,14,52,PM10,SEDANG
201503,2015-03-22,DKI4 (Lubang Buaya),63,16,36,-,16,63,PM10,SEDANG
201503,2015-03-23,DKI4 (Lubang Buaya),53,17,25,-,16,53,PM10,SEDANG
201503,2015-03-24,DKI4 (Lubang Buaya),76,17,17,14,13,76,PM10,SEDANG
201503,2015-03-25,DKI4 (Lubang Buaya),75,16,27,23,12,75,PM10,SEDANG
201503,2015-03-26,DKI4 (Lubang Buaya),60,13,34,12,18,60,PM10,SEDANG
201503,2015-03-27,DKI4 (Lubang Buaya),67,17,31,12,11,67,PM10,SEDANG
201503,2015-03-28,DKI4 (Lubang Buaya),68,14,28,12,16,68,PM10,SEDANG
201503,2015-03-29,DKI4 (Lubang Buaya),78,15,37,11,8,78,PM10,SEDANG
201503,2015-03-30,DKI4 (Lubang Buaya),69,14,30,47,8,69,PM10,SEDANG
201503,2015-03-31,DKI4 (Lubang Buaya),80,17,21,64,12,80,PM10,SEDANG
201503,2015-03-01,DKI5 (Kebon Jeruk),59,3,28,22,11,59,PM10,SEDANG
201503,2015-03-02,DKI5 (Kebon Jeruk),36,3,11,25,8,36,PM10,BAIK
201503,2015-03-03,DKI5 (Kebon Jeruk),33,4,13,36,9,36,O3,BAIK
201503,2015-03-04,DKI5 (Kebon Jeruk),42,4,33,28,9,42,PM10,BAIK
201503,2015-03-05,DKI5 (Kebon Jeruk),24,3,10,26,6,26,O3,BAIK
201503,2015-03-06,DKI5 (Kebon Jeruk),58,4,27,70,8,70,O3,SEDANG
201503,2015-03-07,DKI5 (Kebon Jeruk),32,4,11,50,8,50,O3,BAIK
201503,2015-03-08,DKI5 (Kebon Jeruk),31,3,14,24,8,31,PM10,BAIK
201503,2015-03-09,DKI5 (Kebon Jeruk),51,4,20,36,6,51,PM10,SEDANG
201503,2015-03-10,DKI5 (Kebon Jeruk),31,3,11,63,7,63,O3,SEDANG
201503,2015-03-11,DKI5 (Kebon Jeruk),23,3,9,42,4,42,O3,BAIK
201503,2015-03-12,DKI5 (Kebon Jeruk),18,4,9,34,7,34,O3,BAIK
201503,2015-03-13,DKI5 (Kebon Jeruk),54,4,34,27,9,54,PM10,SEDANG
201503,2015-03-14,DKI5 (Kebon Jeruk),58,4,29,27,8,58,PM10,SEDANG
201503,2015-03-15,DKI5 (Kebon Jeruk),51,4,15,37,7,51,PM10,SEDANG
201503,2015-03-16,DKI5 (Kebon Jeruk),35,4,16,31,5,35,PM10,BAIK
201503,2015-03-17,DKI5 (Kebon Jeruk),41,4,17,28,4,41,PM10,BAIK
201503,2015-03-18,DKI5 (Kebon Jeruk),43,4,12,69,9,69,O3,SEDANG
201503,2015-03-19,DKI5 (Kebon Jeruk),46,4,15,89,12,89,O3,SEDANG
201503,2015-03-20,DKI5 (Kebon Jeruk),32,4,12,82,8,82,O3,SEDANG
201503,2015-03-21,DKI5 (Kebon Jeruk),28,4,15,81,9,81,O3,SEDANG
201503,2015-03-22,DKI5 (Kebon Jeruk),48,4,21,76,8,76,O3,SEDANG
201503,2015-03-23,DKI5 (Kebon Jeruk),36,4,19,155,10,155,O3,TIDAK SEHAT
201503,2015-03-24,DKI5 (Kebon Jeruk),59,4,31,74,11,74,O3,SEDANG
201503,2015-03-25,DKI5 (Kebon Jeruk),61,4,35,57,16,61,PM10,SEDANG
201503,2015-03-26,DKI5 (Kebon Jeruk),41,4,32,-,12,41,PM10,BAIK
201503,2015-03-27,DKI5 (Kebon Jeruk),52,4,43,48,17,52,PM10,SEDANG
201503,2015-03-28,DKI5 (Kebon Jeruk),49,4,19,53,9,53,O3,SEDANG
201503,2015-03-29,DKI5 (Kebon Jeruk),42,4,27,37,9,42,PM10,BAIK
201503,2015-03-30,DKI5 (Kebon Jeruk),61,4,32,38,10,61,PM10,SEDANG
201503,2015-03-31,DKI5 (Kebon Jeruk),28,4,17,60,11,60,O3,SEDANG
201504,2015-04-01,DKI1 (Bunderan HI),57,6,32,48,21,57,PM10,SEDANG
201504,2015-04-02,DKI1 (Bunderan HI),67,6,29,44,22,67,PM10,SEDANG
201504,2015-04-03,DKI1 (Bunderan HI),51,7,32,43,15,51,PM10,SEDANG
201504,2015-04-04,DKI1 (Bunderan HI),71,7,29,71,21,71,PM10,SEDANG
201504,2015-04-05,DKI1 (Bunderan HI),69,7,34,69,18,69,PM10,SEDANG
201504,2015-04-06,DKI1 (Bunderan HI),63,7,37,51,20,63,PM10,SEDANG
201504,2015-04-07,DKI1 (Bunderan HI),45,-,26,31,12,45,PM10,BAIK
201504,2015-04-08,DKI1 (Bunderan HI),46,9,26,56,19,56,O3,SEDANG
201504,2015-04-09,DKI1 (Bunderan HI),69,10,38,40,23,69,PM10,SEDANG
201504,2015-04-10,DKI1 (Bunderan HI),75,14,40,64,39,75,PM10,SEDANG
201504,2015-04-11,DKI1 (Bunderan HI),49,15,20,57,15,57,O3,SEDANG
201504,2015-04-12,DKI1 (Bunderan HI),56,15,27,59,25,59,O3,SEDANG
201504,2015-04-13,DKI1 (Bunderan HI),74,14,35,56,17,74,PM10,SEDANG
201504,2015-04-14,DKI1 (Bunderan HI),64,14,30,52,23,64,PM10,SEDANG
201504,2015-04-15,DKI1 (Bunderan HI),59,14,29,51,18,59,PM10,SEDANG
201504,2015-04-16,DKI1 (Bunderan HI),70,14,33,71,21,71,O3,SEDANG
201504,2015-04-17,DKI1 (Bunderan HI),58,15,27,33,16,58,PM10,SEDANG
201504,2015-04-18,DKI1 (Bunderan HI),66,22,28,54,19,66,PM10,SEDANG
201504,2015-04-19,DKI1 (Bunderan HI),83,18,30,68,18,83,PM10,SEDANG
201504,2015-04-20,DKI1 (Bunderan HI),55,17,28,98,21,98,O3,SEDANG
201504,2015-04-21,DKI1 (Bunderan HI),64,17,31,79,30,79,O3,SEDANG
201504,2015-04-22,DKI1 (Bunderan HI),63,16,27,56,19,63,PM10,SEDANG
201504,2015-04-23,DKI1 (Bunderan HI),30,15,11,46,10,46,O3,BAIK
201504,2015-04-24,DKI1 (Bunderan HI),26,15,9,39,7,39,O3,BAIK
201504,2015-04-25,DKI1 (Bunderan HI),29,15,10,40,11,40,O3,BAIK
201504,2015-04-26,DKI1 (Bunderan HI),36,16,18,43,15,43,O3,BAIK
201504,2015-04-27,DKI1 (Bunderan HI),28,16,10,37,7,37,O3,BAIK
201504,2015-04-28,DKI1 (Bunderan HI),34,15,11,42,12,42,O3,BAIK
201504,2015-04-29,DKI1 (Bunderan HI),32,15,11,42,12,42,O3,BAIK
201504,2015-04-30,DKI1 (Bunderan HI),39,15,16,46,13,46,O3,BAIK
201504,2015-04-01,DKI2 (Kelapa Gading),65,19,37,80,21,80,O3,SEDANG
201504,2015-04-02,DKI2 (Kelapa Gading),62,9,35,88,22,88,O3,SEDANG
201504,2015-04-03,DKI2 (Kelapa Gading),44,8,50,50,17,50,CO,BAIK
201504,2015-04-04,DKI2 (Kelapa Gading),67,10,46,108,15,108,O3,TIDAK SEHAT
201504,2015-04-05,DKI2 (Kelapa Gading),68,10,45,66,23,68,PM10,SEDANG
201504,2015-04-06,DKI2 (Kelapa Gading),66,11,39,48,18,66,PM10,SEDANG
201504,2015-04-07,DKI2 (Kelapa Gading),56,10,27,33,9,56,PM10,SEDANG
201504,2015-04-08,DKI2 (Kelapa Gading),49,7,29,86,13,86,O3,SEDANG
201504,2015-04-09,DKI2 (Kelapa Gading),65,13,42,86,17,86,O3,SEDANG
201504,2015-04-10,DKI2 (Kelapa Gading),74,18,59,76,23,76,O3,SEDANG
201504,2015-04-11,DKI2 (Kelapa Gading),46,6,27,62,12,62,O3,SEDANG
201504,2015-04-12,DKI2 (Kelapa Gading),58,11,32,82,15,82,O3,SEDANG
201504,2015-04-13,DKI2 (Kelapa Gading),71,21,30,64,14,71,PM10,SEDANG
201504,2015-04-14,DKI2 (Kelapa Gading),69,7,31,53,12,69,PM10,SEDANG
201504,2015-04-15,DKI2 (Kelapa Gading),64,13,36,46,19,64,PM10,SEDANG
201504,2015-04-16,DKI2 (Kelapa Gading),73,17,36,64,20,73,PM10,SEDANG
201504,2015-04-17,DKI2 (Kelapa Gading),64,15,33,53,12,64,PM10,SEDANG
201504,2015-04-18,DKI2 (Kelapa Gading),78,11,43,74,19,78,PM10,SEDANG
201504,2015-04-19,DKI2 (Kelapa Gading),82,11,48,111,21,111,O3,TIDAK SEHAT
201504,2015-04-20,DKI2 (Kelapa Gading),58,11,38,93,19,93,O3,SEDANG
201504,2015-04-21,DKI2 (Kelapa Gading),76,25,37,91,17,91,O3,SEDANG
201504,2015-04-22,DKI2 (Kelapa Gading),69,11,36,87,19,87,O3,SEDANG
201504,2015-04-23,DKI2 (Kelapa Gading),39,5,26,42,7,42,O3,BAIK
201504,2015-04-24,DKI2 (Kelapa Gading),34,4,26,26,5,34,PM10,BAIK
201504,2015-04-25,DKI2 (Kelapa Gading),32,4,25,33,14,33,O3,BAIK
201504,2015-04-26,DKI2 (Kelapa Gading),53,5,39,32,16,53,PM10,SEDANG
201504,2015-04-27,DKI2 (Kelapa Gading),53,4,47,19,6,53,PM10,SEDANG
201504,2015-04-28,DKI2 (Kelapa Gading),28,4,28,34,6,34,O3,BAIK
201504,2015-04-29,DKI2 (Kelapa Gading),32,4,27,30,6,32,PM10,BAIK
201504,2015-04-30,DKI2 (Kelapa Gading),40,5,28,51,16,51,O3,SEDANG
201504,2015-04-01,DKI3 (Jagakarsa),21,9,33,72,12,72,O3,SEDANG
201504,2015-04-02,DKI3 (Jagakarsa),14,9,45,64,9,64,O3,SEDANG
201504,2015-04-03,DKI3 (Jagakarsa),20,10,45,54,9,54,O3,SEDANG
201504,2015-04-04,DKI3 (Jagakarsa),19,10,52,96,12,96,O3,SEDANG
201504,2015-04-05,DKI3 (Jagakarsa),14,10,42,68,10,68,O3,SEDANG
201504,2015-04-06,DKI3 (Jagakarsa),23,10,41,52,7,52,O3,SEDANG
201504,2015-04-07,DKI3 (Jagakarsa),20,11,29,31,9,31,O3,BAIK
201504,2015-04-08,DKI3 (Jagakarsa),19,10,46,65,9,65,O3,SEDANG
201504,2015-04-09,DKI3 (Jagakarsa),13,9,42,52,10,52,O3,SEDANG
201504,2015-04-10,DKI3 (Jagakarsa),17,9,64,87,12,87,O3,SEDANG
201504,2015-04-11,DKI3 (Jagakarsa),17,10,36,57,8,57,O3,SEDANG
201504,2015-04-12,DKI3 (Jagakarsa),18,11,30,88,6,88,O3,SEDANG
201504,2015-04-13,DKI3 (Jagakarsa),17,11,31,65,13,65,O3,SEDANG
201504,2015-04-14,DKI3 (Jagakarsa),19,11,54,67,30,67,O3,SEDANG
201504,2015-04-15,DKI3 (Jagakarsa),15,10,37,83,18,83,O3,SEDANG
201504,2015-04-16,DKI3 (Jagakarsa),15,11,35,87,10,87,O3,SEDANG
201504,2015-04-17,DKI3 (Jagakarsa),15,10,37,54,12,54,O3,SEDANG
201504,2015-04-18,DKI3 (Jagakarsa),19,10,47,51,10,51,O3,SEDANG
201504,2015-04-19,DKI3 (Jagakarsa),11,12,32,82,9,82,O3,SEDANG
201504,2015-04-20,DKI3 (Jagakarsa),12,10,27,66,7,66,O3,SEDANG
201504,2015-04-21,DKI3 (Jagakarsa),18,11,42,101,11,101,O3,TIDAK SEHAT
201504,2015-04-22,DKI3 (Jagakarsa),14,10,34,119,10,119,O3,TIDAK SEHAT
201504,2015-04-23,DKI3 (Jagakarsa),13,10,21,24,3,24,O3,BAIK
201504,2015-04-24,DKI3 (Jagakarsa),13,10,28,18,-,28,CO,BAIK
201504,2015-04-25,DKI3 (Jagakarsa),12,10,30,16,-,30,CO,BAIK
201504,2015-04-26,DKI3 (Jagakarsa),10,10,31,17,-,31,CO,BAIK
201504,2015-04-27,DKI3 (Jagakarsa),11,10,26,18,3,26,CO,BAIK
201504,2015-04-28,DKI3 (Jagakarsa),10,10,25,19,4,25,CO,BAIK
201504,2015-04-29,DKI3 (Jagakarsa),17,10,22,19,3,22,CO,BAIK
201504,2015-04-30,DKI3 (Jagakarsa),18,10,27,22,2,27,CO,BAIK
201502,2015-02-09,DKI4 (Lubang Buaya),-,-,-,-,-,0,,TIDAK ADA DATA
201502,2015-02-10,DKI4 (Lubang Buaya),-,-,-,-,-,0,,TIDAK ADA DATA
201502,2015-02-11,DKI4 (Lubang Buaya),-,-,-,-,-,0,,TIDAK ADA DATA
201502,2015-02-12,DKI4 (Lubang Buaya),-,-,-,-,-,0,,TIDAK ADA DATA
201502,2015-02-13,DKI4 (Lubang Buaya),-,-,-,-,-,0,,TIDAK ADA DATA
201502,2015-02-14,DKI4 (Lubang Buaya),28,13,56,-,10,56,CO,SEDANG
201502,2015-02-15,DKI4 (Lubang Buaya),35,13,43,-,11,43,CO,BAIK
201502,2015-02-16,DKI4 (Lubang Buaya),20,13,39,-,12,39,CO,BAIK
201502,2015-02-17,DKI4 (Lubang Buaya),7,13,29,34,11,34,O3,BAIK
201502,2015-02-18,DKI4 (Lubang Buaya),-,13,35,66,13,66,O3,SEDANG
201502,2015-02-19,DKI4 (Lubang Buaya),-,13,25,35,10,35,O3,BAIK
201502,2015-02-20,DKI4 (Lubang Buaya),-,14,23,-,15,23,CO,BAIK
201502,2015-02-21,DKI4 (Lubang Buaya),98,15,47,-,14,98,PM10,SEDANG
201502,2015-02-22,DKI4 (Lubang Buaya),71,15,27,-,11,71,PM10,SEDANG
201502,2015-02-23,DKI4 (Lubang Buaya),63,16,22,-,10,63,PM10,SEDANG
201502,2015-02-24,DKI4 (Lubang Buaya),70,17,37,12,13,70,PM10,SEDANG
